,asthma_deaths_per_100k,county_name,fips,observed,state_name,year
2870,1.6562125630000002,Beaver,42007,1,Pennsylvania,2000
2871,2.206812242,Berks,42011,1,Pennsylvania,2000
2872,1.233489674,Blair,42013,1,Pennsylvania,2000
2873,1.238488279,Bucks,42017,1,Pennsylvania,2000
2874,1.181091252,Cambria,42021,1,Pennsylvania,2000
2875,1.313472294,Centre,42027,1,Pennsylvania,2000
2876,1.031687869,Chester,42029,1,Pennsylvania,2000
2877,1.4078299230000002,Clearfield,42033,1,Pennsylvania,2000
2878,1.199894889,Cumberland,42041,1,Pennsylvania,2000
2879,1.378369891,Dauphin,42043,1,Pennsylvania,2000
2880,1.364758978,Delaware,42045,1,Pennsylvania,2000
2881,1.289288046,Erie,42049,1,Pennsylvania,2000
2882,1.370645191,Franklin,42055,1,Pennsylvania,2000
2883,1.454356206,Greene,42059,1,Pennsylvania,2000
2884,1.704271277,Lackawanna,42069,1,Pennsylvania,2000
2885,1.174534927,Lancaster,42071,1,Pennsylvania,2000
2886,1.306568595,Lawrence,42073,1,Pennsylvania,2000
2887,1.308743257,Lehigh,42077,1,Pennsylvania,2000
2888,1.644565645,Luzerne,42079,1,Pennsylvania,2000
2889,2.166251518,Lycoming,42081,1,Pennsylvania,2000
2890,1.571452082,Mercer,42085,1,Pennsylvania,2000
2891,1.1839151540000001,Montgomery,42091,1,Pennsylvania,2000
2892,1.295324705,Northampton,42095,1,Pennsylvania,2000
2893,1.348512365,Perry,42099,1,Pennsylvania,2000
2894,2.910987125,Philadelphia,42101,1,Pennsylvania,2000
2895,1.4921858319999999,Schuylkill,42107,1,Pennsylvania,2000
2896,1.449754819,Tioga,42117,1,Pennsylvania,2000
2897,1.3951373459999998,Washington,42125,1,Pennsylvania,2000
2898,1.4263070919999998,Westmoreland,42129,1,Pennsylvania,2000
2899,1.324910905,York,42133,1,Pennsylvania,2000
2900,1.033793422,Kent,44003,1,Rhode Island,2000
2901,1.36010954,Providence,44007,1,Rhode Island,2000
2902,1.117230151,Washington,44009,1,Rhode Island,2000
2903,1.7790903880000002,Abbeville,45001,1,South Carolina,2000
2904,1.947442069,Aiken,45003,1,South Carolina,2000
2905,2.123187796,Anderson,45007,1,South Carolina,2000
2906,2.342828114,Barnwell,45011,1,South Carolina,2000
2907,1.53546759,Beaufort,45013,1,South Carolina,2000
2908,2.290078821,Berkeley,45015,1,South Carolina,2000
2909,2.114779843,Charleston,45019,1,South Carolina,2000
2910,2.587590553,Cherokee,45021,1,South Carolina,2000
2911,3.1113897689999996,Chester,45023,1,South Carolina,2000
2912,2.690201436,Chesterfield,45025,1,South Carolina,2000
2913,2.726291663,Colleton,45029,1,South Carolina,2000
2914,3.803865955,Darlington,45031,1,South Carolina,2000
2915,2.145854415,Edgefield,45037,1,South Carolina,2000
2916,3.370845379,Florence,45041,1,South Carolina,2000
2917,2.002231449,Georgetown,45043,1,South Carolina,2000
2918,1.948419545,Greenville,45045,1,South Carolina,2000
2919,1.9565523280000001,Greenwood,45047,1,South Carolina,2000
2920,1.5403161580000002,Horry,45051,1,South Carolina,2000
2921,1.7510745840000002,Lexington,45063,1,South Carolina,2000
2922,1.772709557,Oconee,45073,1,South Carolina,2000
2923,1.661169104,Pickens,45077,1,South Carolina,2000
2924,2.410672314,Richland,45079,1,South Carolina,2000
2925,2.08580303,Spartanburg,45083,1,South Carolina,2000
2926,2.502446646,Union,45087,1,South Carolina,2000
2927,3.851569085,Williamsburg,45089,1,South Carolina,2000
2928,2.421864658,York,45091,1,South Carolina,2000
2929,1.779929167,Brookings,46011,1,South Dakota,2000
2930,1.812662003,Brown,46013,1,South Dakota,2000
2931,2.5554836969999997,Jackson,46071,1,South Dakota,2000
2932,2.066969528,Minnehaha,46099,1,South Dakota,2000
2933,2.09036319,Pennington,46103,1,South Dakota,2000
2934,1.443806016,Anderson,47001,1,Tennessee,2000
2935,1.5623907540000002,Blount,47009,1,Tennessee,2000
2936,1.473450889,Bradley,47011,1,Tennessee,2000
2937,2.1352717759999997,Davidson,47037,1,Tennessee,2000
2938,1.375980067,Dickson,47043,1,Tennessee,2000
2939,2.107365202,Dyer,47045,1,Tennessee,2000
2940,1.7972453659999998,Hamilton,47065,1,Tennessee,2000
2941,3.025484099,Haywood,47075,1,Tennessee,2000
2942,1.5992577080000001,Jefferson,47089,1,Tennessee,2000
2943,1.331766095,Knox,47093,1,Tennessee,2000
2944,1.3372973559999999,Lawrence,47099,1,Tennessee,2000
2945,1.761672137,McMinn,47107,1,Tennessee,2000
2946,1.976200145,Madison,47113,1,Tennessee,2000
2947,1.6787751430000002,Maury,47119,1,Tennessee,2000
2948,1.6460794559999998,Meigs,47121,1,Tennessee,2000
2949,2.571455493,Montgomery,47125,1,Tennessee,2000
2950,1.5587967880000002,Putnam,47141,1,Tennessee,2000
2951,1.4222112040000001,Roane,47145,1,Tennessee,2000
2952,1.312033573,Rutherford,47149,1,Tennessee,2000
2953,1.3978645680000001,Sevier,47155,1,Tennessee,2000
2954,2.386313195,Shelby,47157,1,Tennessee,2000
2955,1.6545725390000001,Sullivan,47163,1,Tennessee,2000
2956,1.1876521340000001,Sumner,47165,1,Tennessee,2000
2957,1.008506902,Williamson,47187,1,Tennessee,2000
2958,1.292526982,Wilson,47189,1,Tennessee,2000
2959,1.405157155,Bexar,48029,1,Texas,2000
2960,2.055714739,Bowie,48037,1,Texas,2000
2961,1.41336713,Brazoria,48039,1,Texas,2000
2962,2.457943069,Brewster,48043,1,Texas,2000
2963,1.913710939,Caldwell,48055,1,Texas,2000
2964,1.090435576,Cameron,48061,1,Texas,2000
2965,1.171948303,Collin,48085,1,Texas,2000
2966,1.99295122,Dallas,48113,1,Texas,2000
2967,1.270178451,Denton,48121,1,Texas,2000
2968,3.0158337989999997,Ector,48135,1,Texas,2000
2969,1.911796342,Ellis,48139,1,Texas,2000
2970,1.760909127,El Paso,48141,1,Texas,2000
2971,1.906666331,Galveston,48167,1,Texas,2000
2972,2.37555707,Gregg,48183,1,Texas,2000
2973,1.475594006,Harris,48201,1,Texas,2000
2974,1.080385138,Hidalgo,48215,1,Texas,2000
2975,1.967562398,Hood,48221,1,Texas,2000
2976,2.33637139,Jefferson,48245,1,Texas,2000
2977,1.8233532080000001,Johnson,48251,1,Texas,2000
2978,1.7812816340000002,Kaufman,48257,1,Texas,2000
2979,2.134912909,Lubbock,48303,1,Texas,2000
2980,1.861792445,McLennan,48309,1,Texas,2000
2981,2.137024824,Marion,48315,1,Texas,2000
2982,1.318168905,Montgomery,48339,1,Texas,2000
2983,1.984488789,Nueces,48355,1,Texas,2000
2984,1.934113084,Orange,48361,1,Texas,2000
2985,1.870720879,Parker,48367,1,Texas,2000
2986,2.2083854030000003,Potter,48375,1,Texas,2000
2987,1.287021086,Rockwall,48397,1,Texas,2000
2988,1.776841049,Smith,48423,1,Texas,2000
2989,1.884747671,Tarrant,48439,1,Texas,2000
2990,1.5983373619999999,Travis,48453,1,Texas,2000
2991,1.592498441,Victoria,48469,1,Texas,2000
2992,1.263591005,Webb,48479,1,Texas,2000
2993,2.057749476,Box Elder,49003,1,Utah,2000
2994,2.015205465,Cache,49005,1,Utah,2000
2995,1.928105404,Davis,49011,1,Utah,2000
2996,2.599897561,Salt Lake,49035,1,Utah,2000
2997,2.0506919480000003,San Juan,49037,1,Utah,2000
2998,1.998012598,Tooele,49045,1,Utah,2000
2999,2.3544773269999997,Utah,49049,1,Utah,2000
3000,2.116889683,Weber,49057,1,Utah,2000
3001,1.881871233,Bennington,50003,1,Vermont,2000
3002,1.428852996,Chittenden,50007,1,Vermont,2000
3003,1.6611884119999998,Rutland,50021,1,Vermont,2000
3004,1.818974875,Washington,50023,1,Vermont,2000
3005,1.389418293,Arlington,51013,1,Virginia,2000
3006,2.7569970589999997,Caroline,51033,1,Virginia,2000
3007,3.081090469,Charles,51036,1,Virginia,2000
3008,1.609377184,Chesterfield,51041,1,Virginia,2000
3009,1.692125635,Fauquier,51061,1,Virginia,2000
3010,1.412041074,Frederick,51069,1,Virginia,2000
3011,2.21975869,Henrico,51087,1,Virginia,2000
3012,1.2003430659999998,Loudoun,51107,1,Virginia,2000
3013,1.6683810669999999,Madison,51113,1,Virginia,2000
3014,1.85857909,Page,51139,1,Virginia,2000
3015,1.512016917,Roanoke,51161,1,Virginia,2000
3016,1.706420881,Rockbridge,51163,1,Virginia,2000
3017,1.559743338,Stafford,51179,1,Virginia,2000
3018,1.724127441,Wythe,51197,1,Virginia,2000
3019,1.8367749780000002,Alexandria City,51510,1,Virginia,2000
3020,2.404308732,Bristol City,51520,1,Virginia,2000
3021,2.417998024,Chesapeake City,51550,1,Virginia,2000
3022,2.488329484,Hampton City,51650,1,Virginia,2000
3023,2.817431763,Lynchburg City,51680,1,Virginia,2000
3024,2.232678691,Newport News City,51700,1,Virginia,2000
3025,3.25509603,Norfolk City,51710,1,Virginia,2000
3026,5.031797049,Richmond City,51760,1,Virginia,2000
3027,2.367917007,Roanoke City,51770,1,Virginia,2000
3028,1.974580191,Salem City,51775,1,Virginia,2000
3029,2.547349335,Suffolk City,51800,1,Virginia,2000
3030,1.6705977280000002,Virginia Beach City,51810,1,Virginia,2000
3031,2.065725504,Adams,53001,1,Washington,2000
3032,2.06381157,Benton,53005,1,Washington,2000
3033,1.8054007840000001,Clallam,53009,1,Washington,2000
3034,1.8814678169999999,Clark,53011,1,Washington,2000
3035,1.666125949,Jefferson,53031,1,Washington,2000
3036,1.7455597580000002,King,53033,1,Washington,2000
3037,1.96455573,Kitsap,53035,1,Washington,2000
3038,2.9029322210000004,Klickitat,53039,1,Washington,2000
3039,1.888535117,Lewis,53041,1,Washington,2000
3040,1.985729681,Pierce,53053,1,Washington,2000
3041,1.765873315,Skagit,53057,1,Washington,2000
3042,1.661771449,Snohomish,53061,1,Washington,2000
3043,2.206723288,Spokane,53063,1,Washington,2000
3044,2.028619192,Thurston,53067,1,Washington,2000
3045,1.6033094509999999,Whatcom,53073,1,Washington,2000
3046,1.920207768,Whitman,53075,1,Washington,2000
3047,2.080082006,Yakima,53077,1,Washington,2000
3048,1.710749496,Berkeley,54003,1,West Virginia,2000
3049,1.32762071,Brooke,54009,1,West Virginia,2000
3050,1.77830276,Cabell,54011,1,West Virginia,2000
3051,1.9222511230000001,Greenbrier,54025,1,West Virginia,2000
3052,1.374147443,Hancock,54029,1,West Virginia,2000
3053,2.3242193280000003,Harrison,54033,1,West Virginia,2000
3054,1.8236971169999998,Kanawha,54039,1,West Virginia,2000
3055,2.070863732,Marion,54049,1,West Virginia,2000
3056,1.364025546,Marshall,54051,1,West Virginia,2000
3057,1.9600696819999999,Mercer,54055,1,West Virginia,2000
3058,1.5884589230000001,Monongalia,54061,1,West Virginia,2000
3059,1.547654993,Ohio,54069,1,West Virginia,2000
3060,2.454671353,Raleigh,54081,1,West Virginia,2000
3061,2.15812328,Summers,54089,1,West Virginia,2000
3062,1.405991623,Wood,54107,1,West Virginia,2000
3063,1.3842732880000002,Brown,55009,1,Wisconsin,2000
3064,1.591217699,Columbia,55021,1,Wisconsin,2000
3065,1.6819264530000002,Dane,55025,1,Wisconsin,2000
3066,1.512499561,Dodge,55027,1,Wisconsin,2000
3067,1.2415087390000001,Door,55029,1,Wisconsin,2000
3068,1.963609814,Douglas,55031,1,Wisconsin,2000
3069,1.649780211,Florence,55037,1,Wisconsin,2000
3070,1.676777108,Fond du Lac,55039,1,Wisconsin,2000
3071,1.65774949,Grant,55043,1,Wisconsin,2000
3072,1.841085383,Green,55045,1,Wisconsin,2000
3073,1.5366604030000002,Jefferson,55055,1,Wisconsin,2000
3074,1.729466172,Kenosha,55059,1,Wisconsin,2000
3075,1.388027715,Kewaunee,55061,1,Wisconsin,2000
3076,1.379491279,Manitowoc,55071,1,Wisconsin,2000
3077,1.1453025140000002,Marathon,55073,1,Wisconsin,2000
3078,2.127023967,Milwaukee,55079,1,Wisconsin,2000
3079,1.44176696,Oneida,55085,1,Wisconsin,2000
3080,1.649574655,Outagamie,55087,1,Wisconsin,2000
3081,1.0696526290000001,Ozaukee,55089,1,Wisconsin,2000
3082,2.00864297,Racine,55101,1,Wisconsin,2000
3083,2.173860888,Rock,55105,1,Wisconsin,2000
3084,1.4707352480000002,Sauk,55111,1,Wisconsin,2000
3085,1.561479452,Sheboygan,55117,1,Wisconsin,2000
3086,1.71925222,Vernon,55123,1,Wisconsin,2000
3087,1.36585965,Vilas,55125,1,Wisconsin,2000
3088,2.001588845,Walworth,55127,1,Wisconsin,2000
3089,1.180989402,Washington,55131,1,Wisconsin,2000
3090,1.122837061,Waukesha,55133,1,Wisconsin,2000
3091,1.573493059,Winnebago,55139,1,Wisconsin,2000
3092,1.1440374,Wood,55141,1,Wisconsin,2000
3093,1.8663290259999998,Campbell,56005,1,Wyoming,2000
3094,1.9854929069999998,Converse,56009,1,Wyoming,2000
3095,2.346740717,Fremont,56013,1,Wyoming,2000
3096,2.0650091,Laramie,56021,1,Wyoming,2000
3097,1.8084429380000002,Sheridan,56033,1,Wyoming,2000
3098,1.623828934,Teton,56039,1,Wyoming,2000
3099,1.795225623,Kent,10001,1,Delaware,2001
3100,1.504258633,New Castle,10003,1,Delaware,2001
3101,1.379517406,Sussex,10005,1,Delaware,2001
3102,1.6006902180000002,Alachua,12001,1,Florida,2001
3103,1.657400641,Baker,12003,1,Florida,2001
3104,1.7144082530000002,Bay,12005,1,Florida,2001
3105,1.076887035,Brevard,12009,1,Florida,2001
3106,1.3192532609999998,Broward,12011,1,Florida,2001
3107,1.193267784,Citrus,12017,1,Florida,2001
3108,0.9697557840000001,Collier,12021,1,Florida,2001
3109,1.940342051,Columbia,12023,1,Florida,2001
3110,2.273230356,Duval,12031,1,Florida,2001
3111,1.8231725540000001,Escambia,12033,1,Florida,2001
3112,1.254233103,Highlands,12055,1,Florida,2001
3113,1.599796257,Hillsborough,12057,1,Florida,2001
3114,1.575679268,Holmes,12059,1,Florida,2001
3115,1.040922122,Lake,12069,1,Florida,2001
3116,0.890184213,Lee,12071,1,Florida,2001
3117,1.879928927,Leon,12073,1,Florida,2001
3118,1.092513447,Manatee,12081,1,Florida,2001
3119,1.5316775740000002,Marion,12083,1,Florida,2001
3120,1.63696491,Miami-Dade,12086,1,Florida,2001
3121,1.438364805,Orange,12095,1,Florida,2001
3122,1.2278608709999999,Osceola,12097,1,Florida,2001
3123,1.073075929,Palm Beach,12099,1,Florida,2001
3124,1.2551075,Pasco,12101,1,Florida,2001
3125,1.302742649,Pinellas,12103,1,Florida,2001
3126,1.385745802,Polk,12105,1,Florida,2001
3127,1.3128523840000001,Santa Rosa,12113,1,Florida,2001
3128,0.996118415,Sarasota,12115,1,Florida,2001
3129,1.234207232,Seminole,12117,1,Florida,2001
3130,1.427258856,Volusia,12127,1,Florida,2001
3131,1.7574237190000002,Wakulla,12129,1,Florida,2001
3132,2.8096818060000004,Bibb,13021,1,Georgia,2001
3133,1.69800189,Chatham,13051,1,Georgia,2001
3134,1.166001182,Cherokee,13057,1,Georgia,2001
3135,2.326530958,Clarke,13059,1,Georgia,2001
3136,2.452563814,Clayton,13063,1,Georgia,2001
3137,1.2908770059999999,Cobb,13067,1,Georgia,2001
3138,1.6612727180000002,Coweta,13077,1,Georgia,2001
3139,1.345517249,Dawson,13085,1,Georgia,2001
3140,2.069639167,DeKalb,13089,1,Georgia,2001
3141,3.195258645,Dougherty,13095,1,Georgia,2001
3142,1.282785638,Douglas,13097,1,Georgia,2001
3143,0.940110863,Fayette,13113,1,Georgia,2001
3144,1.45241275,Floyd,13115,1,Georgia,2001
3145,2.388879375,Fulton,13121,1,Georgia,2001
3146,1.899776035,Glynn,13127,1,Georgia,2001
3147,1.22547038,Gwinnett,13135,1,Georgia,2001
3148,1.683083165,Hall,13139,1,Georgia,2001
3149,1.295701973,Henry,13151,1,Georgia,2001
3150,1.5629766319999998,Houston,13153,1,Georgia,2001
3151,2.408150697,Lowndes,13185,1,Georgia,2001
3152,1.61916452,Murray,13213,1,Georgia,2001
3153,2.539482771,Muscogee,13215,1,Georgia,2001
3154,1.196057782,Paulding,13223,1,Georgia,2001
3155,2.56143818,Richmond,13245,1,Georgia,2001
3156,1.5514554580000002,Rockdale,13247,1,Georgia,2001
3157,3.077571795,Sumter,13261,1,Georgia,2001
3158,1.577909169,Walker,13295,1,Georgia,2001
3159,3.0900183869999998,Washington,13303,1,Georgia,2001
3160,2.409738684,Wilkinson,13319,1,Georgia,2001
3161,2.489594498,Hawaii,15001,1,Hawaii,2001
3162,2.468624365,Honolulu,15003,1,Hawaii,2001
3163,1.6458286659999999,Ada,16001,1,Idaho,2001
3164,1.779581122,Bannock,16005,1,Idaho,2001
3165,1.889139734,Bonner,16017,1,Idaho,2001
3166,1.886847277,Bonneville,16019,1,Idaho,2001
3167,2.168587744,Butte,16023,1,Idaho,2001
3168,1.629502548,Canyon,16027,1,Idaho,2001
3169,2.367280603,Elmore,16039,1,Idaho,2001
3170,2.200037186,Kootenai,16055,1,Idaho,2001
3171,2.277172471,Nez Perce,16069,1,Idaho,2001
3172,2.3053525009999998,Power,16077,1,Idaho,2001
3173,2.336258211,Shoshone,16079,1,Idaho,2001
3174,2.852379238,Twin Falls,16083,1,Idaho,2001
3175,1.417466385,Adams,17001,1,Illinois,2001
3176,1.679335852,Champaign,17019,1,Illinois,2001
3177,1.3885658580000002,Clark,17023,1,Illinois,2001
3178,2.757556071,Cook,17031,1,Illinois,2001
3179,0.948714437,DuPage,17043,1,Illinois,2001
3180,1.417160379,Effingham,17049,1,Illinois,2001
3181,1.625323426,Hamilton,17065,1,Illinois,2001
3182,1.2866896209999998,Jersey,17083,1,Illinois,2001
3183,1.540579505,Kane,17089,1,Illinois,2001
3184,1.310083683,Lake,17097,1,Illinois,2001
3185,1.607621744,La Salle,17099,1,Illinois,2001
3186,1.303856515,McHenry,17111,1,Illinois,2001
3187,1.4976499419999998,McLean,17113,1,Illinois,2001
3188,2.206928462,Macon,17115,1,Illinois,2001
3189,1.54918778,Macoupin,17117,1,Illinois,2001
3190,1.4842454230000002,Madison,17119,1,Illinois,2001
3191,1.7060557319999998,Peoria,17143,1,Illinois,2001
3192,1.884985598,Randolph,17157,1,Illinois,2001
3193,2.2704439830000003,Rock Island,17161,1,Illinois,2001
3194,2.569775515,Sangamon,17167,1,Illinois,2001
3195,1.4826834780000002,Will,17197,1,Illinois,2001
3196,1.725068013,Winnebago,17201,1,Illinois,2001
3197,1.582320767,Allen,18003,1,Indiana,2001
3198,1.290510687,Boone,18011,1,Indiana,2001
3199,1.17576941,Carroll,18015,1,Indiana,2001
3200,1.833868606,Clark,18019,1,Indiana,2001
3201,2.111537545,Delaware,18035,1,Indiana,2001
3202,1.557020116,Dubois,18037,1,Indiana,2001
3203,1.679063556,Elkhart,18039,1,Indiana,2001
3204,1.1509509340000001,Floyd,18043,1,Indiana,2001
3205,1.5266430519999998,Gibson,18051,1,Indiana,2001
3206,1.637815345,Greene,18055,1,Indiana,2001
3207,1.032179065,Hamilton,18057,1,Indiana,2001
3208,1.523789885,Hancock,18059,1,Indiana,2001
3209,1.0454946059999999,Hendricks,18063,1,Indiana,2001
3210,1.759082124,Henry,18065,1,Indiana,2001
3211,1.621625251,Howard,18067,1,Indiana,2001
3212,1.598595169,Huntington,18069,1,Indiana,2001
3213,1.6954807509999998,Jackson,18071,1,Indiana,2001
3214,1.274339993,Johnson,18081,1,Indiana,2001
3215,1.784059285,Knox,18083,1,Indiana,2001
3216,2.279525242,Lake,18089,1,Indiana,2001
3217,1.683174586,LaPorte,18091,1,Indiana,2001
3218,1.677922928,Madison,18095,1,Indiana,2001
3219,2.186048313,Marion,18097,1,Indiana,2001
3220,1.253953137,Morgan,18109,1,Indiana,2001
3221,1.5856381730000002,Perry,18123,1,Indiana,2001
3222,1.3994823159999998,Porter,18127,1,Indiana,2001
3223,1.133418802,Posey,18129,1,Indiana,2001
3224,1.8124530330000002,Shelby,18145,1,Indiana,2001
3225,1.506356355,Spencer,18147,1,Indiana,2001
3226,1.290568889,Tippecanoe,18157,1,Indiana,2001
3227,1.534826595,Vanderburgh,18163,1,Indiana,2001
3228,1.64940198,Vigo,18167,1,Indiana,2001
3229,1.1657277209999999,Warrick,18173,1,Indiana,2001
3230,2.153661327,Black Hawk,19013,1,Iowa,2001
3231,1.421133618,Bremer,19017,1,Iowa,2001
3232,1.985178453,Cerro Gordo,19033,1,Iowa,2001
3233,1.736515086,Clinton,19045,1,Iowa,2001
3234,1.871710475,Emmet,19063,1,Iowa,2001
3235,2.343230923,Harrison,19085,1,Iowa,2001
3236,1.4527272,Johnson,19103,1,Iowa,2001
3237,1.5867875340000002,Linn,19113,1,Iowa,2001
3238,1.6934356519999998,Muscatine,19139,1,Iowa,2001
3239,1.82844158,Palo Alto,19147,1,Iowa,2001
3240,1.2874352820000001,Polk,19153,1,Iowa,2001
3241,2.214841233,Pottawattamie,19155,1,Iowa,2001
3242,1.791102334,Scott,19163,1,Iowa,2001
3243,1.1525826609999998,Story,19169,1,Iowa,2001
3244,1.675861328,Van Buren,19177,1,Iowa,2001
3245,1.138178272,Warren,19181,1,Iowa,2001
3246,1.7535946869999999,Woodbury,19193,1,Iowa,2001
3247,0.9834086009999999,Johnson,20091,1,Kansas,2001
3248,1.38742837,Linn,20107,1,Kansas,2001
3249,1.911112324,Sedgwick,20173,1,Kansas,2001
3250,1.5947611780000002,Shawnee,20177,1,Kansas,2001
3251,1.607744523,Sumner,20191,1,Kansas,2001
3252,1.67041826,Trego,20195,1,Kansas,2001
3253,2.370194497,Wyandotte,20209,1,Kansas,2001
3254,1.7191546480000002,Bell,21013,1,Kentucky,2001
3255,1.241385468,Boone,21015,1,Kentucky,2001
3256,2.009021539,Boyd,21019,1,Kentucky,2001
3257,1.42623409,Bullitt,21029,1,Kentucky,2001
3258,1.2468793679999999,Campbell,21037,1,Kentucky,2001
3259,1.8053312419999998,Carter,21043,1,Kentucky,2001
3260,2.436640295,Christian,21047,1,Kentucky,2001
3261,1.72021453,Daviess,21059,1,Kentucky,2001
3262,1.6361571000000001,Edmonson,21061,1,Kentucky,2001
3263,1.6570098130000002,Fayette,21067,1,Kentucky,2001
3264,1.9316865019999998,Franklin,21073,1,Kentucky,2001
3265,1.6298227159999998,Graves,21083,1,Kentucky,2001
3266,1.830284135,Greenup,21089,1,Kentucky,2001
3267,1.5164001619999998,Hancock,21091,1,Kentucky,2001
3268,1.551899743,Hardin,21093,1,Kentucky,2001
3269,1.7794135759999998,Henderson,21101,1,Kentucky,2001
3270,1.747736111,Jefferson,21111,1,Kentucky,2001
3271,1.53658538,Jessamine,21113,1,Kentucky,2001
3272,1.292726311,Kenton,21117,1,Kentucky,2001
3273,1.411357074,Livingston,21139,1,Kentucky,2001
3274,1.319048072,McCracken,21145,1,Kentucky,2001
3275,1.881630564,McLean,21149,1,Kentucky,2001
3276,1.540180053,Madison,21151,1,Kentucky,2001
3277,1.84494994,Muhlenberg,21177,1,Kentucky,2001
3278,1.099618617,Oldham,21185,1,Kentucky,2001
3279,2.017025067,Perry,21193,1,Kentucky,2001
3280,2.045748658,Pike,21195,1,Kentucky,2001
3281,1.5443090309999998,Pulaski,21199,1,Kentucky,2001
3282,1.408318236,Scott,21209,1,Kentucky,2001
3283,1.55650579,Simpson,21213,1,Kentucky,2001
3284,1.7248039309999998,Trigg,21221,1,Kentucky,2001
3285,1.523715755,Warren,21227,1,Kentucky,2001
3286,1.52996289,Ascension,22005,1,Louisiana,2001
3287,1.7197673740000001,Beauregard,22011,1,Louisiana,2001
3288,1.521585894,Bossier,22015,1,Louisiana,2001
3289,2.483129737,Caddo,22017,1,Louisiana,2001
3290,2.175584946,Calcasieu,22019,1,Louisiana,2001
3291,2.7631806880000003,Concordia,22029,1,Louisiana,2001
3292,1.4775843640000001,East Baton Rouge,22033,1,Louisiana,2001
3293,2.020865275,Grant,22043,1,Louisiana,2001
3294,2.576775584,Iberville,22047,1,Louisiana,2001
3295,1.687849331,Jefferson,22051,1,Louisiana,2001
3296,1.811388982,Lafayette,22055,1,Louisiana,2001
3297,1.420128576,Lafourche,22057,1,Louisiana,2001
3298,1.29346021,Livingston,22063,1,Louisiana,2001
3299,3.780530895,Orleans,22071,1,Louisiana,2001
3300,1.7620895509999999,Ouachita,22073,1,Louisiana,2001
3301,1.971659131,Pointe Coupee,22077,1,Louisiana,2001
3302,2.1118608169999997,Rapides,22079,1,Louisiana,2001
3303,1.79797047,Tangipahoa,22105,1,Louisiana,2001
3304,2.4351239330000003,Terrebonne,22109,1,Louisiana,2001
3305,1.7023762480000002,West Baton Rouge,22121,1,Louisiana,2001
3306,1.304156109,Cumberland,23005,1,Maine,2001
3307,1.405138676,Hancock,23009,1,Maine,2001
3308,1.7620465840000001,Kennebec,23011,1,Maine,2001
3309,1.19729871,Knox,23013,1,Maine,2001
3310,1.2709099259999999,Oxford,23017,1,Maine,2001
3311,1.5033997780000001,Penobscot,23019,1,Maine,2001
3312,1.78950083,Piscataquis,23021,1,Maine,2001
3313,1.379703718,York,23031,1,Maine,2001
3314,1.413162245,Anne Arundel,24003,1,Maryland,2001
3315,1.521952987,Baltimore,24005,1,Maryland,2001
3316,1.573911039,Calvert,24009,1,Maryland,2001
3317,1.217172737,Carroll,24013,1,Maryland,2001
3318,1.412465734,Cecil,24015,1,Maryland,2001
3319,1.6683158919999999,Charles,24017,1,Maryland,2001
3320,1.465480644,Frederick,24021,1,Maryland,2001
3321,1.2529996140000002,Harford,24025,1,Maryland,2001
3322,1.642925476,Kent,24029,1,Maryland,2001
3323,1.57053263,Montgomery,24031,1,Maryland,2001
3324,1.57053263,Prince George's,24033,1,Maryland,2001
3325,1.8822611740000001,Washington,24043,1,Maryland,2001
3326,4.038256545,Baltimore (City),24510,1,Maryland,2001
3327,1.138203572,Barnstable,25001,1,Massachusetts,2001
3328,1.4429765319999999,Berkshire,25003,1,Massachusetts,2001
3329,1.4229582530000002,Bristol,25005,1,Massachusetts,2001
3330,1.512337901,Essex,25009,1,Massachusetts,2001
3331,2.004734547,Hampden,25013,1,Massachusetts,2001
3332,1.87766954,Hampshire,25015,1,Massachusetts,2001
3333,1.323536422,Middlesex,25017,1,Massachusetts,2001
3334,1.1772590859999998,Norfolk,25021,1,Massachusetts,2001
3335,1.443930704,Plymouth,25023,1,Massachusetts,2001
3336,2.131258943,Suffolk,25025,1,Massachusetts,2001
3337,1.491569488,Worcester,25027,1,Massachusetts,2001
3338,1.229697321,Allegan,26005,1,Michigan,2001
3339,1.461496994,Alpena,26007,1,Michigan,2001
3340,1.345799866,Bay,26017,1,Michigan,2001
3341,1.261780155,Benzie,26019,1,Michigan,2001
3342,1.967544502,Berrien,26021,1,Michigan,2001
3343,1.5446460359999998,Cass,26027,1,Michigan,2001
3344,2.227224295,Chippewa,26033,1,Michigan,2001
3345,1.15158038,Clinton,26037,1,Michigan,2001
3346,2.075128077,Genesee,26049,1,Michigan,2001
3347,1.094584067,Grand Traverse,26055,1,Michigan,2001
3348,1.570716004,Huron,26063,1,Michigan,2001
3349,1.6258669,Ingham,26065,1,Michigan,2001
3350,1.4274758159999998,Kalamazoo,26077,1,Michigan,2001
3351,1.437580074,Kent,26081,1,Michigan,2001
3352,1.5581344480000001,Lenawee,26091,1,Michigan,2001
3353,1.3482564259999998,Macomb,26099,1,Michigan,2001
3354,1.507411899,Mason,26105,1,Michigan,2001
3355,1.309339537,Missaukee,26113,1,Michigan,2001
3356,1.546728013,Monroe,26115,1,Michigan,2001
3357,1.583520398,Muskegon,26121,1,Michigan,2001
3358,1.3564835290000001,Oakland,26125,1,Michigan,2001
3359,1.230918173,Ottawa,26139,1,Michigan,2001
3360,2.1103904190000002,Saginaw,26145,1,Michigan,2001
